"GOID","Ontology","Description","GeneRatio","BgRatio","pvalue","Count","geneID","p.adjust"
"GO:0006325","BP","chromatin organization","1/51","782/191179",0.188658309270517,1,"UTP3",0.214931806886527
"GO:0046649","BP","lymphocyte activation","1/51","794/191179",0.191262470819575,1,"PURA",0.217477983229207
"GO:0030155","BP","regulation of cell adhesion","1/51","802/191179",0.192994024071778,1,"RNASE10",0.219024046586276
"GO:0019725","BP","cellular homeostasis","1/51","816/191179",0.196015500491269,1,"RBM4",0.222025249594918
"GO:0032940","BP","secretion by cell","1/51","829/191179",0.198811224824282,1,"RBM4",0.224759714820542
"GO:0071345","BP","cellular response to cytokine stimulus","1/51","854/191179",0.204160855030714,1,"RPL3",0.23036540922048
"GO:0009725","BP","response to hormone","1/51","871/191179",0.20777858397223,1,"RBM4",0.233999208335838
"GO:0071824","BP","protein-DNA complex organization","1/51","880/191179",0.209687319857764,1,"UTP3",0.23569815151951
"GO:0045597","BP","positive regulation of cell differentiation","1/51","890/191179",0.211802849808731,1,"RBM4",0.237622625785414
"GO:0140352","BP","export from cell","1/51","907/191179",0.215386516165182,1,"RBM4",0.241183760496753
"GO:0043066","BP","negative regulation of apoptotic process","1/51","918/191179",0.217696841737467,1,"RPL10",0.243308234883052
"GO:0000278","BP","mitotic cell cycle","1/51","928/191179",0.219791349336672,1,"RPS27L",0.245183910528977
"GO:0043085","BP","positive regulation of catalytic activity","1/51","937/191179",0.22167170491009,1,"RPS27L",0.246814053293087
"GO:0034097","BP","response to cytokine","1/51","949/191179",0.224171935909603,1,"RPL3",0.248888475265481
"GO:0043069","BP","negative regulation of programmed cell death","1/51","950/191179",0.224379932709628,1,"RPL10",0.248888475265481
"GO:0045321","BP","leukocyte activation","1/51","960/191179",0.226456896176318,1,"PURA",0.250249740802723
"GO:0098609","BP","cell-cell adhesion","1/51","959/191179",0.226249445444102,1,"RNASE10",0.250249740802723
"GO:0046903","BP","secretion","1/51","964/191179",0.227286153951181,1,"RBM4",0.250695776549149
"GO:0019637","BP","organophosphate metabolic process","1/51","968/191179",0.228114540153495,1,"NUDT16",0.251139185327866
"GO:0045087","BP","innate immune response","1/51","974/191179",0.229355487222003,1,"RNASE3",0.252034294727164
"GO:0060341","BP","regulation of cellular localization","1/51","981/191179",0.230800786857022,1,"RBM4",0.253150211282656
"GO:0044087","BP","regulation of cellular component biogenesis","1/51","984/191179",0.231419387178563,1,"NUDT16",0.253356912728948
"GO:0007167","BP","enzyme-linked receptor protein signaling pathway","1/51","1015/191179",0.237783099179135,1,"RBM4",0.259582681448343
"GO:1902533","BP","positive regulation of intracellular signal transduction","1/51","1016/191179",0.237987517796443,1,"RPS20",0.259582681448343
"GO:0007417","BP","central nervous system development","1/51","1028/191179",0.240436352798144,1,"UTP3",0.261768968203525
"GO:0048878","BP","chemical homeostasis","1/51","1034/191179",0.241657875361797,1,"RBM4",0.262613447579517
"GO:0006259","BP","DNA metabolic process","1/51","1037/191179",0.242267914214068,1,"PURA",0.262791531256144
"GO:0010243","BP","response to organonitrogen compound","1/51","1065/191179",0.247938459071448,1,"RBM4",0.268448074251991
"GO:0019953","BP","sexual reproduction","1/51","1077/191179",0.250355937334383,1,"RNASE10",0.270568159798077
"GO:2000145","BP","regulation of cell motility","1/51","1099/191179",0.25476820951473,1,"RNASE10",0.274832372535121
"GO:0001775","BP","cell activation","1/51","1105/191179",0.255967131099599,1,"PURA",0.275620914474705
"GO:0009790","BP","embryo development","1/51","1124/191179",0.259751254342896,1,"RPL10",0.279185198554682
"GO:0009628","BP","response to abiotic stimulus","1/51","1131/191179",0.261140643297757,1,"RBM4",0.280167283975189
"GO:1901698","BP","response to nitrogen compound","1/51","1136/191179",0.262131498362464,1,"RBM4",0.280719004609984
"GO:0040012","BP","regulation of locomotion","1/51","1140/191179",0.262923244334924,1,"RNASE10",0.281055881875264
"GO:0060429","BP","epithelium development","1/51","1237/191179",0.281870107526514,1,"RBM4",0.300763574878834
"GO:0044093","BP","positive regulation of molecular function","1/51","1281/191179",0.290306345417569,1,"RPS27L",0.309205131014373
"GO:1901701","BP","cellular response to oxygen-containing compound","1/51","1293/191179",0.292590224537691,1,"RBM4",0.31107516652112
"GO:1901565","BP","organonitrogen compound catabolic process","1/51","1329/191179",0.299398714139772,1,"NUDT16",0.317740256987974
"GO:0051094","BP","positive regulation of developmental process","1/51","1369/191179",0.306888366713388,1,"RBM4",0.325102964018319
"GO:0050790","BP","regulation of catalytic activity","1/51","1490/191179",0.329069897977199,1,"RPS27L",0.347975170392406
"GO:0022414","BP","reproductive process","1/51","1520/191179",0.334460875106899,1,"RNASE10",0.35278756617038
"GO:0071495","BP","cellular response to endogenous stimulus","1/51","1522/191179",0.334818759744045,1,"RBM4",0.35278756617038
"GO:0000003","BP","reproduction","1/51","1530/191179",0.336248412506033,1,"RNASE10",0.353661276725095
"GO:0009967","BP","positive regulation of signal transduction","1/51","1578/191179",0.344763282108811,1,"RPS20",0.361970718649001
"GO:0015031","BP","protein transport","1/51","1583/191179",0.345644064703011,1,"RBM4",0.362249740409384
"GO:0045595","BP","regulation of cell differentiation","1/51","1627/191179",0.353345066352692,1,"RBM4",0.369662955740205
"GO:0006508","BP","proteolysis","1/51","1648/191179",0.356989151133894,1,"RPS27L",0.372813138329545
"GO:0045184","BP","establishment of protein localization","1/51","1699/191179",0.365755459914041,1,"RBM4",0.381291975025433
"GO:0007267","BP","cell-cell signaling","1/51","1706/191179",0.366949496908523,1,"RBM4",0.381860872224593
"GO:0042592","BP","homeostatic process","1/51","1730/191179",0.371026630761248,1,"RBM4",0.385422725781966
"GO:0009719","BP","response to endogenous stimulus","1/51","1772/191179",0.378099757235367,1,"RBM4",0.392078797555688
"GO:0051049","BP","regulation of transport","1/51","1782/191179",0.379772306880821,1,"RBM4",0.393121069864329
"GO:0010647","BP","positive regulation of cell communication","1/51","1793/191179",0.381607018128213,1,"RPS20",0.393808438838963
"GO:0023056","BP","positive regulation of signaling","1/51","1794/191179",0.381773545971219,1,"RPS20",0.393808438838963
"GO:0048870","BP","cell motility","1/51","1809/191179",0.384266194130158,1,"RNASE10",0.394996140214072
"GO:1901700","BP","response to oxygen-containing compound","1/51","1809/191179",0.384266194130158,1,"RBM4",0.394996140214072
"GO:0044281","BP","small molecule metabolic process","1/51","1864/191179",0.39332188826373,1,"NUDT16",0.403600334821145
"GO:0051254","BP","positive regulation of RNA metabolic process","1/51","1900/191179",0.399178412430343,1,"POLR2G",0.408897538993865
"GO:0006955","BP","immune response","1/51","2024/191179",0.41892974564536,1,"RNASE3",0.428384757265828
"GO:0009888","BP","tissue development","1/51","2031/191179",0.420025554105498,1,"RBM4",0.428760920915318
"GO:0045935","BP","positive regulation of nucleobase-containing compound metabolic process","1/51","2092/191179",0.429489383582469,1,"POLR2G",0.437663056972447
"GO:0065009","BP","regulation of molecular function","1/51","2139/191179",0.436677763108845,1,"RPS27L",0.444219693387064
"GO:0032879","BP","regulation of localization","1/51","2147/191179",0.437892441569485,1,"RBM4",0.444687324283494
"GO:0048584","BP","positive regulation of response to stimulus","1/51","2324/191179",0.464119759868668,1,"RPS20",0.470510393395259
"GO:0008104","BP","protein localization","1/51","2499/191179",0.488869953124964,1,"RBM4",0.494749832286261
"GO:0070727","BP","cellular macromolecule localization","1/51","2509/191179",0.490249885720736,1,"RBM4",0.495295339090075
"GO:0006796","BP","phosphate-containing compound metabolic process","1/51","2547/191179",0.495460398049636,1,"NUDT16",0.499702353512389
"GO:0050793","BP","regulation of developmental process","1/51","2562/191179",0.497502773883929,1,"RBM4",0.500904502252366
"GO:0006793","BP","phosphorus metabolic process","1/51","2573/191179",0.498995362520754,1,"NUDT16",0.501549946287925
"GO:0007166","BP","cell surface receptor signaling pathway","1/51","2878/191179",0.538692830433337,1,"RBM4",0.540528240417777
"GO:0030154","BP","cell differentiation","1/51","4401/191179",0.695144502341908,1,"RBM4",0.695310962517503
"GO:0048869","BP","cellular developmental process","1/51","4403/191179",0.695310962517503,1,"RBM4",0.695310962517503
